,CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST,rentabilidade,DENOM_SOCIAL,TAXA_PERFM,TAXA_ADM,CNPJ_CONTROLADOR,CONTROLADOR,dolar
1646,04.128.893/0001-06,2019-10-31,66552944.63,2.469384,66481350.56,133389.46,50201.9,2092,0.32424596866096334,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0035
1647,04.244.149/0001-77,2019-10-31,73763142.98,2.6007695,73705135.51,475000.0,1508.4,188,0.31145204342433175,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.0035
1648,05.114.733/0001-70,2019-10-31,49993079.73,2.491834,49980394.1,91741.5,16342.54,1254,0.3316560617523612,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.0035
1649,00.524.617/0001-06,2019-11-01,46455914.5,9.827488,46460484.76,652510.05,86537.86,1676,-0.6860879204323544,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.978
1650,00.822.954/0001-80,2019-11-01,168577245.57,10.95139,168502838.5,852510.05,86911.89,99,-0.689283058563217,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.978
1651,01.623.535/0001-81,2019-11-01,652441222.56,85.097776,652553025.66,1476525.0,301687.11,299,-0.6890307432550147,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.978
1652,02.222.178/0001-02,2019-11-01,103625209.32,6.187221,103724331.7,42523.79,67976.64,1505,-0.693053304273672,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.978
1653,02.543.933/0001-50,2019-11-01,48887083.99,5.2543002,48835455.23,43000.0,298652.0,1605,-0.6942913290657549,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.978
1654,03.319.016/0001-50,2019-11-01,248222497.78,3.4248587589999997,247090899.66,603292.21,919127.78,14720,-0.661110287648814,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.978
1655,04.061.044/0001-82,2019-11-01,294361762.34,17.598436,294342817.14,1199740.0,140908.92,796,-0.6729049249678098,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.978
1656,04.128.893/0001-06,2019-11-01,129390389.04,2.45055,129318750.12,125223.43,25829.07,3541,-0.7627003333624871,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.978
1657,04.244.149/0001-77,2019-11-01,73070268.53,2.583666,73057914.81,26580.0,189093.19,188,-0.6576322892128728,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.978
1658,05.114.733/0001-70,2019-11-01,49942432.93,2.474715,49927756.0,306154.0,15418.39,1258,-0.6870040299634561,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.978
1659,00.524.617/0001-06,2019-11-04,47239938.33,9.86556,47242578.16,791282.47,189176.9,1680,0.3874031695586977,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9916
1660,00.822.954/0001-80,2019-11-04,169842407.21,10.994346,169764475.09,791282.47,190585.18,99,0.39224244593609736,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9916
1661,01.623.535/0001-81,2019-11-04,653571315.89,85.431878,655112171.91,9000.0,11836.04,298,0.3926095553895559,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9916
1662,02.222.178/0001-02,2019-11-04,103836688.5,6.211235,104071057.5,19.83,55873.25,1502,0.38812255130373785,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9916
1663,02.543.933/0001-50,2019-11-04,51264614.19,5.2743986,51269521.17,2524734.37,277469.93,1597,0.38251335544168263,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9916
1664,03.319.016/0001-50,2019-11-04,248874973.38,3.438218454,247996360.78,599056.69,657448.17,14709,0.39008017381425564,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9916
1665,04.061.044/0001-82,2019-11-04,295494007.19,17.669481,295474985.56,502700.0,558798.4,794,0.40370064703478814,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9916
1666,04.128.893/0001-06,2019-11-04,129964768.35,2.461493,129949275.91,226303.94,173251.42,3526,0.44655281467427255,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9916
1667,04.244.149/0001-77,2019-11-04,72335598.24,2.5931918,72321036.51,14554.0,1020790.38,189,0.36869316699603694,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9916
1668,05.114.733/0001-70,2019-11-04,50201560.84,2.484259,50184657.44,97350.01,33007.97,1261,0.3856605710152561,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9916
1669,00.524.617/0001-06,2019-11-05,47544846.48,9.812912,47561574.6,605287.67,34178.22,1701,-0.5336544504315976,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0037
1670,00.822.954/0001-80,2019-11-05,169493326.3,10.93546,169411844.1,605287.67,48654.95,99,-0.5356025724495006,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0037
1671,01.623.535/0001-81,2019-11-05,647557041.86,84.975108,649814353.26,0.0,1795197.58,298,-0.5346599076283765,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0037
1672,02.222.178/0001-02,2019-11-05,103146688.71,6.1778,103546130.47,232532.21,197253.46,1499,-0.5382987441305942,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0037
1673,02.543.933/0001-50,2019-11-05,51035150.24,5.2460373,51021336.58,29000.0,1500.0,1601,-0.5377162810561775,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.0037
1674,03.319.016/0001-50,2019-11-05,247354861.94,3.419785544,246486508.96,458234.94,638533.45,14680,-0.5361180578434488,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.0037
1675,04.061.044/0001-82,2019-11-05,293306298.31,17.575253,293287027.9,335900.0,948146.76,792,-0.5332810850528169,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0037
1676,04.128.893/0001-06,2019-11-05,129378310.33,2.448346,129362735.87,204635.75,97139.74,3528,-0.5341067392838461,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0037
1677,04.244.149/0001-77,2019-11-05,71980138.55,2.5803678,71970790.07,7400.0,0.0,190,-0.49452570380641436,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.0037
1678,05.114.733/0001-70,2019-11-05,49900838.45,2.4711,49890679.85,204364.48,232508.27,1258,-0.5296951726853072,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.0037
1679,00.524.617/0001-06,2019-11-06,49044460.49,10.036519,49042907.95,560226.8,162682.89,1721,2.2787017757827543,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0345
1680,00.822.954/0001-80,2019-11-06,173827002.82,11.186741,173805044.07,660226.8,159865.48,100,2.2978548684737365,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0345
1681,01.623.535/0001-81,2019-11-06,663884600.7,86.930265,663856427.91,1615000.0,2524234.84,300,2.300858505528458,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0345
1682,02.222.178/0001-02,2019-11-06,105351099.7,6.319603,105552916.07,8.5,369978.46,1496,2.2953640454530744,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0345
1683,02.543.933/0001-50,2019-11-06,52193210.25,5.3651305,52178159.6,32000.0,33441.28,1599,2.2701554180714734,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.0345
1684,03.319.016/0001-50,2019-11-06,253161616.24,3.4983529539999996,252134282.79,773462.77,788560.54,14675,2.2974367541217955,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.0345
1685,04.061.044/0001-82,2019-11-06,299980505.3,17.979739,299961091.54,199000.0,274793.91,790,2.301451933579557,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0345
1686,04.128.893/0001-06,2019-11-06,132187060.52,2.504678,132171577.33,43046.98,210591.44,3520,2.3008185934504377,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0345
1687,04.244.149/0001-77,2019-11-06,73552263.93,2.6366551,73534693.32,0.0,6045.58,190,2.181367322906458,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.0345
1688,05.114.733/0001-70,2019-11-06,51160371.39,2.527178,51147928.72,148336.41,23295.36,1259,2.269353729108503,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.0345
1689,00.524.617/0001-06,2019-11-07,49424156.95,10.056089,49424250.26,366664.48,80947.11,1742,0.19498792360179706,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0921
1690,00.822.954/0001-80,2019-11-07,174445057.5,11.208929,174435647.11,366664.48,80791.46,100,0.19834194784700276,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0921
1691,01.623.535/0001-81,2019-11-07,612759199.77,87.102756,665173682.86,0.0,0.0,300,0.19842456479339798,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0921
1692,02.222.178/0001-02,2019-11-07,105534292.32,6.331882,105578906.07,263.03,179359.72,1496,0.19430017993220527,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.0921
1693,02.543.933/0001-50,2019-11-07,52329315.22,5.3752393,52310130.15,70300.0,36641.83,1601,0.1884166657269537,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.0921
1694,03.319.016/0001-50,2019-11-07,253059913.08,3.505213972,252369836.86,385714.73,644649.94,14658,0.19612137740863123,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.0921
1695,04.061.044/0001-82,2019-11-07,300544793.24,18.015342,300526879.69,129000.0,157191.41,791,0.19801733495687923,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0921
1696,04.128.893/0001-06,2019-11-07,132341847.88,2.509616,132326071.23,68428.36,174517.78,3516,0.19715109087874438,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.0921
1697,04.244.149/0001-77,2019-11-07,73759455.07,2.6442084,73744342.57,0.0,1008.01,190,0.2864728117075277,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.0921
1698,05.114.733/0001-70,2019-11-07,51267873.89,2.532062,51253039.3,61795.0,55529.36,1260,0.193259042299343,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.0921
1699,00.524.617/0001-06,2019-11-08,49269923.4,10.202012,49272256.98,405756.21,1274941.25,1763,1.4510909758256973,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1359
1700,00.822.954/0001-80,2019-11-08,172624836.07,11.372964,172560499.6,405756.21,4833652.03,99,1.463431519639391,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1359
1701,01.623.535/0001-81,2019-11-08,573345944.96,88.379782,622214204.59,38000.0,52749685.92,301,1.4661143443038815,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1359
1702,02.222.178/0001-02,2019-11-08,106908776.77,6.424444,107093661.54,171.75,28815.22,1493,1.4618402553932652,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1359
1703,02.543.933/0001-50,2019-11-08,53152849.84,5.4527535,53128503.11,96000.0,31970.23,1603,1.442060449290139,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.1359
1704,03.319.016/0001-50,2019-11-08,256424953.76,3.5565067360000002,254675487.18,307607.26,1694954.48,14634,1.4633276145117557,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.1359
1705,04.061.044/0001-82,2019-11-08,304247380.94,18.278566,304229236.59,172591.81,861252.73,789,1.4611102026261813,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.1359
1706,04.128.893/0001-06,2019-11-08,157918794.38,2.546267,157902954.59,15584.83,584498.09,5427,1.4604226303944534,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.1359
1707,04.244.149/0001-77,2019-11-08,74505055.36,2.6822288,74483714.56,0.0,320978.24,190,1.4378745638959467,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.1359
1708,05.114.733/0001-70,2019-11-08,52034117.47,2.568552,52018976.02,49050.0,21720.97,1262,1.4411179505083194,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.1359
1709,00.524.617/0001-06,2019-11-11,49337961.13,10.183919,49337280.61,360760.33,208356.46,1780,-0.17734737030303815,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1553
1710,00.822.954/0001-80,2019-11-11,171104597.89,11.352871,171089831.27,460760.33,1626559.54,98,-0.17667338083545703,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1553
1711,01.623.535/0001-81,2019-11-11,571822653.35,88.222908,572143571.4,45000.0,49011197.66,301,-0.17749987208612872,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1553
1712,02.222.178/0001-02,2019-11-11,106703037.72,6.412784,106753095.74,30620.16,176813.04,1490,-0.18149430518812348,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.1553
1713,02.543.933/0001-50,2019-11-11,50839619.95,5.4427297,50864567.41,71700.0,2237969.11,1604,-0.1838300594369402,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.1553
1714,03.319.016/0001-50,2019-11-11,254602084.24,3.550154099,253605003.44,318003.41,933585.49,14629,-0.17862013125681253,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.1553
1715,04.061.044/0001-82,2019-11-11,302265126.57,18.244938,302246651.86,172000.0,1594878.74,789,-0.1839750448694999,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.1553
1716,04.128.893/0001-06,2019-11-11,157083953.25,2.541548,157067041.57,146093.97,689339.68,5409,-0.18533013230740414,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.1553
1717,04.244.149/0001-77,2019-11-11,74404437.64,2.6788845,74388846.93,0.0,2000.0,190,-0.1246836213226743,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.1553
1718,05.114.733/0001-70,2019-11-11,51749542.22,2.564022,51729488.22,58473.0,256230.39,1262,-0.17636395914896186,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.1553
1719,00.524.617/0001-06,2019-11-12,50208546.89,10.245966,50205639.92,797065.86,229299.71,1804,0.6092644688159732,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.175
1720,00.822.954/0001-80,2019-11-12,168638402.69,11.422759,168656345.57,797065.86,4283774.03,97,0.6155975876058095,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.175
1721,01.623.535/0001-81,2019-11-12,577398284.14,88.765526,577343612.63,2045000.0,363952.01,299,0.6150534054034873,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.175
1722,02.222.178/0001-02,2019-11-12,106832498.16,6.451986,107364592.82,5018.16,46112.65,1488,0.6113101579594771,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.175
1723,02.543.933/0001-50,2019-11-12,51308326.75,5.4754977,51225939.97,149000.0,93858.24,1607,0.6020508422455828,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.175
1724,03.319.016/0001-50,2019-11-12,255674853.21,3.5719691539999996,254788849.94,438955.17,813465.57,14625,0.6144819180143424,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.175
1725,04.061.044/0001-82,2019-11-12,303831718.18,18.356426,303813093.59,127000.0,407472.8,788,0.6110626410459563,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.175
1726,04.128.893/0001-06,2019-11-12,157359814.75,2.55706,157342879.25,75941.19,758732.99,5395,0.6103366924409714,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.175
1727,04.244.149/0001-77,2019-11-12,74895250.6,2.6949302,74869412.68,35000.0,0.0,190,0.5989694591162831,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.175
1728,05.114.733/0001-70,2019-11-12,51838925.96,2.579557,51822992.12,52000.0,271900.16,1256,0.6058840368764251,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.175
